uri	plot
http://www.wikidata.org/entity/Q753610	Reeling from her mother's recent death, Ruby Lee Gissing relocates to Florida to start anew. After finding a job at a souvenir store, Ruby becomes friends with the shop's owner, Mildred Chambers, and slowly acclimates to her new surroundings. Before long, she's juggling the affections of Mildred's Lothario son, Ricky, and the good-natured Mike. As she wavers between Ricky and Mike, Ruby also tries to come to terms with her past.
http://www.wikidata.org/entity/Q1419091	"Fresh off ripping space-time a new one at the end of ""Bender's Big Score,"" the Planet Express crew is back to mend the tear in reality, or (hopefully) at least not make it worse.  Beyond the tear, though, lurks a being of inconceivable...tentacularity.  What will become of Earth, and indeed, our universe, when faced with the Beast with a Billion Backs?"
http://www.wikidata.org/entity/Q106506	In 2257, a taxi driver is unintentionally given the task of saving a young girl who is part of the key that will ensure the survival of humanity.
http://www.wikidata.org/entity/Q2517390	Jesse moves into an old family property where his parents were mysterious murdered years before. He soon finds himself with unexpected guests in the form of his mummified great-great grandfather, a mystical crystal skull, and a zombie cowboy.
http://www.wikidata.org/entity/Q28173325	In 1981, an enthusiastic young adventurer follows his dreams into the Bolivian Amazon jungle with two friends and a guide with a mysterious past. Their journey quickly turns into a terrifying ordeal as the darkest elements of human nature and the deadliest threats of the wilderness lead to an all-out fight for survival.
http://www.wikidata.org/entity/Q2956066	Marriage takes a sour turn when a middle-aged husband falls for a young and sexy woman. Things get even more complicated when his wife starts a hot affair with a younger lover of her own.
http://www.wikidata.org/entity/Q1216268	Megan Carter is a reporter duped into running an untrue story on Michael Gallagher, a suspected racketeer. He has an alibi for the time his crime was allegedly committed—but it involves an innocent party. When he tells Carter the truth and the newspaper runs it, tragedy follows, forcing Carter to face up to the responsibilities of her job when she is confronted by Gallagher.
http://www.wikidata.org/entity/Q152531	A chronicle of the decade-long hunt for al-Qaeda terrorist leader Osama bin Laden after the September 2001 attacks, and his death at the hands of the Navy S.E.A.L. Team 6 in May, 2011.
http://www.wikidata.org/entity/Q371847	This biographical docudrama traces the life of Dr. Albert Schweitzer, from his birth in Alsace, up to the age of 30 when he made the decision to go to French Equatorial Africa and build his jungle hospital. The latter half of the film encompasses a full day in the hospital-village, following the octogenarian Samaritan in his daily rounds.
http://www.wikidata.org/entity/Q676341	"Mobster ""Baby Face"" Martin returns home to visit the New York neighborhood where he grew up, dropping in on his mother, who rejects him because of his gangster lifestyle, and his old girlfriend, Francey, now a syphilitic prostitute. Martin also crosses paths with Dave, a childhood friend struggling to make it as an architect, and the Dead End Kids, a gang of young boys roaming the streets of the city's East Side slums."
http://www.wikidata.org/entity/Q15648198	Under the direction of a ruthless instructor, a talented young drummer begins to pursue perfection at any cost, even his humanity.
http://www.wikidata.org/entity/Q1420421	A bored New Jersey suburban housewife's fascination with a free-spirited woman she has read about in the personal columns leads to her being mistaken for the woman herself and into a chaotic adventure of amnesia and self-discovery.
http://www.wikidata.org/entity/Q119718080	A live broadcast of a late-night talk show in 1977 goes horribly wrong, unleashing evil into the nation's living rooms.
http://www.wikidata.org/entity/Q1446533	Up and coming young lawyer Anthony Lawrence faces several ethical and emotional dilemmas as he climbs the Philadelphia social ladder. His personal and professional skills are tested as he tries to balance the needs of his fiance Joan, the expectations of his colleagues and his own obligation to defend his friend Chester on a murder count.
http://www.wikidata.org/entity/Q891672	Somewhere in Sub-Saharan Africa, Komona a 14-year-old girl tells her unborn child growing inside her the story of her life since she has been at war. Everything started when she was abducted by the rebel army at the age of 12.
http://www.wikidata.org/entity/Q113428	In autumn of 1526, the Emperor, Charles V, sends his German landsknechts led by Georg von Frundsberg to march towards Rome. The inferior papal armies, commanded by Giovanni de'Medici, try to chase them in the midst of a harsh winter. Nevertheless, the Imperial armies manage to cross the rivers along their march and get cannons thanks to the maneuvers of its Lords. In a skirmish, Giovanni de'Medici is wounded in the leg by a falconet shot. The attempts to cure him fail and he dies. The Imperial armies assault Rome. The film is beautifully but unassumingly set, and shows the hard conditions in which war is waged and its lack of glory. It ends straightforwardly with the declaration made after the death of Giovanni de'Medici by the commanders of the armies in Europe of not using again fire weapons because of their cruelty.
http://www.wikidata.org/entity/Q221842	A native Briton banished to Australia for murder, and his wife, Henrietta, the disturbed sister of the man he was convicted on killing, set out to help her conquer her demons and return her life to normal.
http://www.wikidata.org/entity/Q700736	Lulu is a young woman so beautiful and alluring that few can resist her siren charms. The men drawn into her web include respectable newspaper publisher Dr. Ludwig Schön, his musical producer son Alwa, circus performer Rodrigo Quast, and seedy old Schigolch. When Lulu's charms inevitably lead to tragedy, the downward spiral encompasses them all.
